ID,Mission,Type,Subtype,Weight (g),Weight (kg),Pristine (%),,Mission,Sample weight (kg),Weight diff,Lunar module (LM),LM mass (kg),LM mass diff,Command Module (CM),CM mass (kg),CM mass diff
67627,Apollo16,Breccia,ImpactMelt,79.64,0.07964,96.71,,,,,,,,,,
67628,Apollo16,Breccia,ImpactMelt,0,0,0,,,,,,,,,,
67629,Apollo16,Breccia,ImpactMelt,5.43,0.00543,69.1,,,,,,,,,,
67635,Apollo16,Crustal,Anorthosite,9.12,0.00912,87.37,,,,,,,,,,
67636,Apollo16,Crustal,Anorthosite,3.23,0.00323,87.62,,,,,,,,,,
67637,Apollo16,Crustal,Anorthosite,2.34,0.00234,88.68,,,,,,,,,,
67638,Apollo16,Breccia,Fragmental,7.23,0.00723,97.68,,,,,,,,,,
67639,Apollo16,Breccia,unstudied,7.34,0.00734,99.55,,,,,,,,,,
67645,Apollo16,Breccia,Fragmental,0.84,0.00084,65.12,,,,,,,,,,
67646,Apollo16,Breccia,Fragmental,3.94,0.00394,92.82,,,,,,,,,,
67647,Apollo16,Breccia,Regolith,47.72,0.04772,94.84,,,,,,,,,,
67648,Apollo16,Breccia,ImpactMelt,7.88,0.00788,98.35,,,,,,,,,,
67649,Apollo16,Breccia,Fragmental,1.6,0.0016,93.75,,,,,,,,,,
67655,Apollo16,Breccia,ImpactMelt,4.11,0.00411,97.57,,,,,,,,,,
67656,Apollo16,Breccia,Fragmental,1.93,0.00193,91.61,,,,,,,,,,
67657,Apollo16,Breccia,Fragmental,1.7,0.0017,91.18,,,,,,,,,,
67658,Apollo16,Breccia,Fragmental,1.35,0.00135,89.11,,,,,,,,,,
67659,Apollo16,Breccia,Fragmental,1.62,0.00162,75.43,,,,,,,,,,
67665,Apollo16,Breccia,Fragmental,5.88,0.00588,89.83,,,,,,,,,,
67666,Apollo16,Breccia,ImpactMelt,5.47,0.00547,96.95,,,,,,,,,,
67667,Apollo16,Breccia,ImpactMelt,7.89,0.00789,50.44,,,,,,,,,,
67668,Apollo16,Breccia,ImpactMelt,3.58,0.00358,96.09,,,,,,,,,,
67669,Apollo16,Breccia,Fragmental,12.54,0.01254,98.56,,,,,,,,,,
67675,Apollo16,Breccia,ImpactMelt,1.07,0.00107,99.35,,,,,,,,,,
67676,Apollo16,Breccia,ImpactMelt,2.33,0.00233,92.27,,,,,,,,,,
67685,Apollo16,Breccia,unstudied,28.04,0.02804,99.47,,,,,,,,,,
67686,Apollo16,Breccia,unstudied,11.75,0.01175,99.74,,,,,,,,,,
67687,Apollo16,Breccia,ImpactMelt,7.6,0.0076,99.61,,,,,,,,,,
67688,Apollo16,Breccia,ImpactMelt,2.32,0.00232,87.07,,,,,,,,,,
67695,Apollo16,Breccia,ImpactMelt,14.02,0.01402,95.4,,,,,,,,,,
67696,Apollo16,Breccia,ImpactMelt,7.85,0.00785,99.11,,,,,,,,,,
67697,Apollo16,Breccia,ImpactMelt,5.54,0.00554,98.92,,,,,,,,,,
67700,Apollo16,Soil,Unsieved,144.4,0.1444,96.5,,,,,,,,,,
67701,Apollo16,Soil,<1mm,235,0.235,89.69,,,,,,,,,,
67702,Apollo16,Soil,1-2mm,21.69,0.02169,89.91,,,,,,,,,,
67703,Apollo16,Soil,2-4mm,13.71,0.01371,56.09,,,,,,,,,,
67704,Apollo16,Soil,4-10mm,7.47,0.00747,92.7,,,,,,,,,,
67705,Apollo16,Breccia,ImpactMelt,5.82,0.00582,85.24,,,,,,,,,,
67706,Apollo16,Breccia,Fragmental,1.52,0.00152,91.51,,,,,,,,,,
67707,Apollo16,Breccia,Fragmental,1.42,0.00142,62.68,,,,,,,,,,
67708,Apollo16,Breccia,Fragmental,1.33,0.00133,89.92,,,,,,,,,,
67710,Apollo16,Soil,Unsieved,133.39,0.13339,95.83,,,,,,,,,,
67711,Apollo16,Soil,<1mm,205.3,0.2053,92.79,,,,,,,,,,
67712,Apollo16,Soil,1-2mm,34.84,0.03484,92.11,,,,,,,,,,
67713,Apollo16,Soil,2-4mm,22.45,0.02245,75.5,,,,,,,,,,
67714,Apollo16,Soil,4-10mm,12.66,0.01266,91.7,,,,,,,,,,
67715,Apollo16,Breccia,ImpactMelt,9.44,0.00944,92.53,,,,,,,,,,
67716,Apollo16,Breccia,ImpactMelt,17.02,0.01702,97.06,,,,,,,,,,
67717,Apollo16,Breccia,ImpactMelt,5.56,0.00556,97.66,,,,,,,,,,
67718,Apollo16,Breccia,ImpactMelt,41.05,0.04105,98.71,,,,,,,,,,
67719,Apollo16,Breccia,ImpactMelt,2.13,0.00213,96.71,,,,,,,,,,
67725,Apollo16,Breccia,ImpactMelt,5.85,0.00585,99.04,,,,,,,,,,
67726,Apollo16,Breccia,ImpactMelt,4.53,0.00453,98.76,,,,,,,,,,
67727,Apollo16,Breccia,ImpactMelt,1.8,0.0018,99.06,,,,,,,,,,
67728,Apollo16,Breccia,ImpactMelt,9.25,0.00925,94.38,,,,,,,,,,
67729,Apollo16,Breccia,ImpactMelt,73.2,0.0732,98.03,,,,,,,,,,
67735,Apollo16,Breccia,ImpactMelt,13.3,0.0133,96.17,,,,,,,,,,
67736,Apollo16,Breccia,ImpactMelt,14.92,0.01492,99.68,,,,,,,,,,
67737,Apollo16,Breccia,ImpactMelt,4.56,0.00456,99.21,,,,,,,,,,
67738,Apollo16,Breccia,ImpactMelt,5.84,0.00584,98.12,,,,,,,,,,
67739,Apollo16,Breccia,ImpactMelt,2.03,0.00203,92.76,,,,,,,,,,
67745,Apollo16,Breccia,ImpactMelt,3.53,0.00353,97.17,,,,,,,,,,
67746,Apollo16,Breccia,ImpactMelt,3.47,0.00347,72.97,,,,,,,,,,
67747,Apollo16,Breccia,ImpactMelt,6.3,0.0063,75.75,,,,,,,,,,
67748,Apollo16,Breccia,ImpactMelt,4.74,0.00474,97.89,,,,,,,,,,
67749,Apollo16,Breccia,Fragmental,11.47,0.01147,90.48,,,,,,,,,,
67755,Apollo16,Breccia,ImpactMelt,3.53,0.00353,96.88,,,,,,,,,,
67756,Apollo16,Breccia,ImpactMelt,4.82,0.00482,94.81,,,,,,,,,,
67757,Apollo16,Breccia,ImpactMelt,4.83,0.00483,97.52,,,,,,,,,,
67758,Apollo16,Breccia,unstudied,4.06,0.00406,99.01,,,,,,,,,,
67759,Apollo16,Breccia,Fragmental,4.56,0.00456,98.77,,,,,,,,,,
67765,Apollo16,Breccia,ImpactMelt,1.73,0.00173,98.27,,,,,,,,,,
67766,Apollo16,Breccia,unstudied,5.47,0.00547,89.03,,,,,,,,,,
67767,Apollo16,Breccia,Fragmental,1.67,0.00167,91.5,,,,,,,,,,
67768,Apollo16,Breccia,Fragmental,0.99,0.00099,87.27,,,,,,,,,,
67769,Apollo16,Breccia,ImpactMelt,3.05,0.00305,95.41,,,,,,,,,,
67775,Apollo16,Breccia,ImpactMelt,6.58,0.00658,90.32,,,,,,,,,,
67776,Apollo16,Breccia,Fragmental,3.1,0.0031,95.23,,,,,,,,,,
67915,Apollo16,Breccia,Fragmental,2559,2.559,76.41,,,,,,,,,,
67935,Apollo16,Breccia,ImpactMelt,108.9,0.1089,91.28,,,,,,,,,,
67936,Apollo16,Breccia,ImpactMelt,61.82,0.06182,94.11,,,,,,,,,,
67937,Apollo16,Breccia,ImpactMelt,59.67,0.05967,97.59,,,,,,,,,,
67940,Apollo16,Soil,Unsieved,27.22,0.02722,96.11,,,,,,,,,,
67941,Apollo16,Soil,<1mm,105.9,0.1059,84.31,,,,,,,,,,
67942,Apollo16,Soil,1-2mm,12.23,0.01223,91.82,,,,,,,,,,
67943,Apollo16,Soil,2-4mm,9.36,0.00936,93.18,,,,,,,,,,
67944,Apollo16,Soil,4-10mm,8.59,0.00859,85.48,,,,,,,,,,
67945,Apollo16,Breccia,ImpactMelt,4.37,0.00437,90.62,,,,,,,,,,
67946,Apollo16,Breccia,ImpactMelt,3.2,0.0032,74.06,,,,,,,,,,
67947,Apollo16,Breccia,ImpactMelt,2.43,0.00243,63.5,,,,,,,,,,
67948,Apollo16,Breccia,ImpactMelt,1.59,0.00159,24.72,,,,,,,,,,
67955,Apollo16,Crustal,Fragmental,162.6,0.1626,85.94,,,,,,,,,,
67956,Apollo16,Breccia,ImpactMelt,3.7,0.0037,86.49,,,,,,,,,,
67957,Apollo16,Breccia,ImpactMelt,1.73,0.00173,91.33,,,,,,,,,,
67975,Apollo16,Breccia,Fragmental,446.6,0.4466,93.48,,,,,,,,,,
68001,Apollo16,Core,unsieved,840.7,0.8407,76.01,,,,,,,,,,
68002,Apollo16,Core,unsieved,583.5,0.5835,76.52,,,,,,,,,,
68035,Apollo16,Breccia,ImpactMelt,20.96,0.02096,98.07,,,,,,,,,,
68115,Apollo16,Breccia,Fragmental,1191,1.191,96.23,,,,,,,,,,
68120,Apollo16,Soil,Unsieved,90.49,0.09049,98.67,,,,,,,,,,
68121,Apollo16,Soil,<1mm,141.9,0.1419,89.84,,,,,,,,,,
68122,Apollo16,Soil,1-2mm,10.92,0.01092,90.84,,,,,,,,,,
68123,Apollo16,Soil,2-4mm,7.36,0.00736,86.41,,,,,,,,,,
68124,Apollo16,Soil,4-10mm,8.65,0.00865,92.83,,,,,,,,,,
68415,Apollo16,Breccia,ImpactMelt,371.2,0.3712,78.56,,,,,,,,,,
68416,Apollo16,Breccia,ImpactMelt,178.4,0.1784,75.03,,,,,,,,,,
68500,Apollo16,Soil,Unsieved,304.5,0.3045,99.84,,,,,,,,,,
68501,Apollo16,Soil,<1mm,521.1,0.5211,64.94,,,,,,,,,,
68502,Apollo16,Soil,1-2mm,37.8,0.0378,89.17,,,,,,,,,,
68503,Apollo16,Soil,2-4mm,25.1,0.0251,81.87,,,,,,,,,,
68504,Apollo16,Soil,4-10mm,17.27,0.01727,98.26,,,,,,,,,,
68505,Apollo16,Breccia,ImpactMelt,1.3,0.0013,79,,,,,,,,,,
68515,Apollo16,Breccia,ImpactMelt,236.1,0.2361,98.88,,,,,,,,,,
68516,Apollo16,Breccia,ImpactMelt,34.04,0.03404,92.24,,,,,,,,,,
68517,Apollo16,Breccia,Fragmental,13.13,0.01313,98.06,,,,,,,,,,
68518,Apollo16,Breccia,notstudied,29.82,0.02982,99.45,,,,,,,,,,
68519,Apollo16,Breccia,ImpactMelt,10.56,0.01056,84.56,,,,,,,,,,
68525,Apollo16,Breccia,ImpactMelt,38.96,0.03896,99.11,,,,,,,,,,
68526,Apollo16,Breccia,ImpactMelt,7.21,0.00721,89.6,,,,,,,,,,
68527,Apollo16,Breccia,ImpactMelt,3.03,0.00303,96.7,,,,,,,,,,
68528,Apollo16,Breccia,ImpactMelt,1.08,0.00108,89.81,,,,,,,,,,
68529,Apollo16,Breccia,ImpactMelt,7.03,0.00703,98.58,,,,,,,,,,
68535,Apollo16,Breccia,ImpactMelt,8.04,0.00804,100,,,,,,,,,,
68536,Apollo16,Breccia,ImpactMelt,1.85,0.00185,88.49,,,,,,,,,,
68537,Apollo16,Breccia,ImpactMelt,1.41,0.00141,100,,,,,,,,,,
68815,Apollo16,Breccia,ImpactMelt,1826,1.826,87.17,,,,,,,,,,
68820,Apollo16,Soil,Unsieved,83.73,0.08373,98.84,,,,,,,,,,
68821,Apollo16,Soil,Unsieved,123.9,0.1239,92.12,,,,,,,,,,
68822,Apollo16,Soil,1-2mm,7.35,0.00735,86.4,,,,,,,,,,
68823,Apollo16,Soil,2-4mm,3.52,0.00352,100,,,,,,,,,,
68824,Apollo16,Soil,4-10mm,1.5,0.0015,103.6,,,,,,,,,,
68825,Apollo16,Breccia,ImpactMelt,8.66,0.00866,97.15,,,,,,,,,,
68840,Apollo16,Soil,Unsieved,154.5,0.1545,99.29,,,,,,,,,,
68841,Apollo16,Soil,<1mm,266.6,0.2666,93.27,,,,,,,,,,
68842,Apollo16,Soil,1-2mm,14.36,0.01436,86.07,,,,,,,,,,
68843,Apollo16,Soil,2-4mm,8.89,0.00889,87.4,,,,,,,,,,
68844,Apollo16,Soil,4-10mm,5.01,0.00501,98.84,,,,,,,,,,
68845,Apollo16,Breccia,ImpactMelt,4.56,0.00456,84.83,,,,,,,,,,
68846,Apollo16,Breccia,ImpactMelt,2.28,0.00228,90.98,,,,,,,,,,
68847,Apollo16,Breccia,ImpactMelt,2.85,0.00285,100,,,,,,,,,,
68848,Apollo16,Breccia,ImpactMelt,1.77,0.00177,100,,,,,,,,,,
69001,Apollo16,Core,Unsieved,558.3,0.5583,100,,,,,,,,,,
69003,Apollo16,Special,unsieved,1,0.001,23.7,,,,,,,,,,
69004,Apollo16,Special,unsieved,2,0.002,0.4,,,,,,,,,,
69920,Apollo16,Soil,Unsieved,0.71,0.00071,0,,,,,,,,,,
69921,Apollo16,Soil,<1mm,59.86,0.05986,91.36,,,,,,,,,,
69922,Apollo16,Soil,1-2mm,2.8,0.0028,100,,,,,,,,,,
69923,Apollo16,Soil,2-4mm,1.7,0.0017,100,,,,,,,,,,
69924,Apollo16,Soil,4-10mm,1.3,0.0013,76.92,,,,,,,,,,
69935,Apollo16,Breccia,Fragmental,127.6,0.1276,85.78,,,,,,,,,,
69940,Apollo16,Soil,Unsieved,149.4,0.1494,99.78,,,,,,,,,,
69941,Apollo16,Soil,<1mm,254.7,0.2547,69.02,,,,,,,,,,
69942,Apollo16,Soil,1-2mm,11.85,0.01185,95.81,,,,,,,,,,
69943,Apollo16,Soil,2-4mm,8.07,0.00807,85.8,,,,,,,,,,
69944,Apollo16,Soil,4-10mm,4.47,0.00447,98.08,,,,,,,,,,
69945,Apollo16,Breccia,ImpactMelt,6.88,0.00688,74.56,,,,,,,,,,
69955,Apollo16,Breccia,Anorthosite,75.94,0.07594,82.37,,,,,,,,,,
69960,Apollo16,Soil,Unsieved,171,0.171,99.59,,,,,,,,,,
69961,Apollo16,Soil,<1mm,307.9,0.3079,85.49,,,,,,,,,,
69962,Apollo16,Soil,1-2mm,13.93,0.01393,96.27,,,,,,,,,,
69963,Apollo16,Soil,2-4mm,9.93,0.00993,83.82,,,,,,,,,,
69964,Apollo16,Soil,4-10mm,4.8,0.0048,95.83,,,,,,,,,,
69965,Apollo16,Breccia,Fragmental,1.12,0.00112,100,,,,,,,,,,
70001,Apollo17,Core,Unsieved,29.78,0.02978,48.17,,,,,,,,,,
70002,Apollo17,Core,Unsieved,207.8,0.2078,73.85,,,,,,,,,,
70003,Apollo17,Core,Unsieved,237.8,0.2378,76.04,,,,,,,,,,
70004,Apollo17,Core,Unsieved,238.8,0.2388,74.64,,,,,,,,,,
70005,Apollo17,Core,Unsieved,240.7,0.2407,77.23,,,,,,,,,,
70006,Apollo17,Core,Unsieved,234.2,0.2342,73.96,,,,,,,,,,
70007,Apollo17,Core,Unsieved,179.4,0.1794,74.56,,,,,,,,,,
70008,Apollo17,Core,Unsieved,255.8,0.2558,72.85,,,,,,,,,,
70009,Apollo17,Core,Unsieved,143.3,0.1433,71.58,,,,,,,,,,
70010,Apollo17,Soil,Unsieved,3.92,0.00392,0,,,,,,,,,,
70011,Apollo17,Soil,Unsieved,440.7,0.4407,83.62,,,,,,,,,,
70012,Apollo17,Core,Unsieved,485,0.485,100,,,,,,,,,,
70017,Apollo17,Basalt,Ilmenite,2957,2.957,79.52,,,,,,,,,,
70018,Apollo17,Breccia,Fragmental,51.58,0.05158,98.67,,,,,,,,,,
70019,Apollo17,Breccia,Regolith,159.9,0.1599,78.57,,,,,,,,,,
70030,Apollo17,Soil,Unsieved,33.92,0.03392,0,,,,,,,,,,
70035,Apollo17,Basalt,Ilmenite,5765,5.765,78.21,,,,,,,,,,
70040,Apollo17,Breccia,Unclassified,2.49,0.00249,0,,,,,,,,,,
70050,Apollo17,Soil,Unsieved,573.4,0.5734,87.11,,,,,,,,,,
70051,Apollo17,Soil,<1mm,1438,1.438,80.45,,,,,,,,,,
70052,Apollo17,Soil,1-2mm,67.76,0.06776,90.46,,,,,,,,,,
70053,Apollo17,Soil,2-4mm,86.93,0.08693,99.44,,,,,,,,,,
70054,Apollo17,Soil,4-10mm,56.92,0.05692,89.9,,,,,,,,,,
70060,Apollo17,Soil,Unsieved,0.24,0.00024,0,,,,,,,,,,
70061,Apollo17,Soil,<1mm,60.8,0.0608,100,,,,,,,,,,
70062,Apollo17,Soil,1-2mm,2.12,0.00212,100,,,,,,,,,,
70063,Apollo17,Soil,2-4mm,1.24,0.00124,100,,,,,,,,,,
70064,Apollo17,Soil,4-10mm,0.86,0.00086,100,,,,,,,,,,
70070,Apollo17,Soil,Unsieved,0.11,0.00011,0,,,,,,,,,,
70075,Apollo17,Basalt,Ilmenite,5.64,0.00564,77.77,,,,,,,,,,
70130,Apollo17,Soil,Unsieved,12.18,0.01218,62.97,,,,,,,,,,
70135,Apollo17,Basalt,Ilmenite,446.3,0.4463,84.65,,,,,,,,,,
70136,Apollo17,Basalt,Ilmenite,10.65,0.01065,91.27,,,,,,,,,,
70137,Apollo17,Basalt,Ilmenite,6.16,0.00616,89.61,,,,,,,,,,
70138,Apollo17,Basalt,Ilmenite,3.66,0.00366,66.15,,,,,,,,,,
70139,Apollo17,Basalt,Ilmenite,3.16,0.00316,41.49,,,,,,,,,,
70145,Apollo17,Basalt,Ilmenite,3.07,0.00307,62.25,,,,,,,,,,
70146,Apollo17,Basalt,Ilmenite,1.71,0.00171,40.99,,,,,,,,,,
70147,Apollo17,Basalt,Ilmenite,1.35,0.00135,9.04,,,,,,,,,,
70148,Apollo17,Basalt,Ilmenite,0.92,0.00092,9.13,,,,,,,,,,
70149,Apollo17,Basalt,,0.95,0.00095,0,,,,,,,,,,
70155,Apollo17,Basalt,Ilmenite,0.77,0.00077,15.84,,,,,,,,,,
70156,Apollo17,Basalt,Ilmenite,0.63,0.00063,34.44,,,,,,,,,,
70157,Apollo17,Basalt,Ilmenite,0.57,0.00057,25.96,,,,,,,,,,
70160,Apollo17,Soil,Unsieved,106.1,0.1061,99.22,,,,,,,,,,
70161,Apollo17,Soil,<1mm,197.7,0.1977,94.14,,,,,,,,,,
70162,Apollo17,Soil,1-2mm,5.14,0.00514,100,,,,,,,,,,
70163,Apollo17,Soil,2-4mm,3.43,0.00343,100,,,,,,,,,,
70164,Apollo17,Soil,4-10mm,1.66,0.00166,94.28,,,,,,,,,,
70165,Apollo17,Basalt,Ilmenite,2.14,0.00214,55.44,,,,,,,,,,
70170,Apollo17,Soil,Unsieved,42.31,0.04231,94,,,,,,,,,,
70175,Apollo17,Breccia,Regolith,339.6,0.3396,96.64,,,,,,,,,,
70180,Apollo17,Soil,Unsieved,93.25,0.09325,81.14,,,,,,,,,,
70181,Apollo17,Soil,<1mm,157.1,0.1571,71.78,,,,,,,,,,
70182,Apollo17,Soil,1-2mm,4.63,0.00463,91.36,,,,,,,,,,
70183,Apollo17,Soil,2-4mm,3.12,0.00312,100,,,,,,,,,,
70184,Apollo17,Soil,4-10mm,1.68,0.00168,101.73,,,,,,,,,,
70185,Apollo17,Basalt,Ilmenite,466.6,0.4666,99.25,,,,,,,,,,
70215,Apollo17,Basalt,Ilmenite,8110,8.11,90.68,,,,,,,,,,
70250,Apollo17,Soil,Unsieved,24.99,0.02499,88.52,,,,,,,,,,
70251,Apollo17,Soil,<1mm,31.98,0.03198,98.12,,,,,,,,,,
70252,Apollo17,Soil,1-2mm,0.9,0.0009,100,,,,,,,,,,
70253,Apollo17,Soil,2-4mm,0.87,0.00087,100,,,,,,,,,,
70254,Apollo17,Soil,4-10mm,1.14,0.00114,100,,,,,,,,,,
70255,Apollo17,Basalt,Ilmenite,277.2,0.2772,97.55,,,,,,,,,,
70256,Apollo17,Breccia,Unclassified,2.16,0.00216,100,,,,,,,,,,
70270,Apollo17,Soil,Unsieved,70.46,0.07046,98.15,,,,,,,,,,
70271,Apollo17,Soil,<1mm,116.1,0.1161,98.14,,,,,,,,,,
70272,Apollo17,Soil,1-2mm,2.97,0.00297,100,,,,,,,,,,
70273,Apollo17,Soil,2-4mm,1.46,0.00146,100,,,,,,,,,,
70274,Apollo17,Soil,4-10mm,2.33,0.00233,95.28,,,,,,,,,,
70275,Apollo17,Basalt,Ilmenite,171.4,0.1714,93.95,,,,,,,,,,
70290,Apollo17,Soil,Unsieved,56.36,0.05636,97.57,,,,,,,,,,
70295,Apollo17,Breccia,Regolith,361.2,0.3612,95.95,,,,,,,,,,
70310,Apollo17,Soil,Unsieved,6.82,0.00682,79.03,,,,,,,,,,
70311,Apollo17,Soil,<1mm,106.5,0.1065,98.48,,,,,,,,,,
70312,Apollo17,Soil,1-2mm,4.2,0.0042,96.48,,,,,,,,,,
70313,Apollo17,Soil,2-4mm,3.21,0.00321,90.69,,,,,,,,,,
70314,Apollo17,Soil,4-10mm,5.25,0.00525,95.62,,,,,,,,,,
70315,Apollo17,Basalt,Ilmenite,148.6,0.1486,92.88,,,,,,,,,,
70320,Apollo17,Soil,Unsieved,78.24,0.07824,100,,,,,,,,,,
70321,Apollo17,Soil,<1mm,141.6,0.1416,98.85,,,,,,,,,,
70322,Apollo17,Soil,1-2mm,5.42,0.00542,97.47,,,,,,,,,,
70323,Apollo17,Soil,2-4mm,4.1,0.0041,89.73,,,,,,,,,,
70324,Apollo17,Soil,4-10mm,4,0.004,98.63,,,,,,,,,,
71010,Apollo17,Soil,Unsieved,32.84,0.03284,98.05,,,,,,,,,,
71030,Apollo17,Soil,Unsieved,36.28,0.03628,85.39,,,,,,,,,,
71035,Apollo17,Basalt,Ilmenite,144.8,0.1448,97.6,,,,,,,,,,
71036,Apollo17,Basalt,Ilmenite,118.4,0.1184,0,,,,,,,,,,
71037,Apollo17,Basalt,Ilmenite,14.39,0.01439,89.48,,,,,,,,,,
71040,Apollo17,Soil,Unsieved,94.89,0.09489,98.89,,,,,,,,,,
71041,Apollo17,Soil,<1mm,137.8,0.1378,94.92,,,,,,,,,,
71042,Apollo17,Soil,1-2mm,7.21,0.00721,100,,,,,,,,,,
71043,Apollo17,Soil,2-4mm,6.19,0.00619,100,,,,,,,,,,
71044,Apollo17,Soil,4-10mm,12.84,0.01284,99.44,,,,,,,,,,
71045,Apollo17,Basalt,Ilmenite,11.92,0.01192,95.89,,,,,,,,,,
71046,Apollo17,Basalt,Ilmenite,3.04,0.00304,80.01,,,,,,,,,,
71047,Apollo17,Basalt,Ilmenite,2.78,0.00278,45.29,,,,,,,,,,
71048,Apollo17,Basalt,Ilmenite,2.46,0.00246,73.55,,,,,,,,,,
71049,Apollo17,Basalt,Ilmenite,1.86,0.00186,51.72,,,,,,,,,,
71050,Apollo17,Soil,Unsieved,4,0.004,62.5,,,,,,,,,,
71055,Apollo17,Basalt,Ilmenite,669.6,0.6696,79.56,,,,,,,,,,
71060,Apollo17,Soil,Unsieved,199.4,0.1994,97.36,,,,,,,,,,
71061,Apollo17,Soil,<1mm,229.2,0.2292,86.86,,,,,,,,,,
71062,Apollo17,Soil,1-2mm,20.74,0.02074,100,,,,,,,,,,
71063,Apollo17,Soil,2-4mm,22.79,0.02279,100,,,,,,,,,,
71064,Apollo17,Soil,4-10mm,34.35,0.03435,98.34,,,,,,,,,,
71065,Apollo17,Basalt,Ilmenite,28.83,0.02883,98.34,,,,,,,,,,
71066,Apollo17,Basalt,Ilmenite,19.96,0.01996,94.35,,,,,,,,,,
71067,Apollo17,Basalt,Ilmenite,4.25,0.00425,90.22,,,,,,,,,,
71068,Apollo17,Basalt,Ilmenite,4.21,0.00421,89.12,,,,,,,,,,
71069,Apollo17,Basalt,Ilmenite,4.06,0.00406,79.23,,,,,,,,,,
71075,Apollo17,Basalt,Ilmenite,1.56,0.00156,88.55,,,,,,,,,,
71085,Apollo17,Basalt,Ilmenite,3.4,0.0034,87.6,,,,,,,,,,
71086,Apollo17,Basalt,Ilmenite,3.33,0.00333,88.01,,,,,,,,,,
71087,Apollo17,Basalt,Ilmenite,2.2,0.0022,54.64,,,,,,,,,,
71088,Apollo17,Basalt,Ilmenite,2.06,0.00206,64.78,,,,,,,,,,
71089,Apollo17,Basalt,Ilmenite,1.73,0.00173,25.1,,,,,,,,,,
71095,Apollo17,Basalt,Ilmenite,1.48,0.00148,22.19,,,,,,,,,,
71096,Apollo17,Basalt,Ilmenite,1.37,0.00137,29.68,,,,,,,,,,
71097,Apollo17,Basalt,Ilmenite,1.36,0.00136,53.51,,,,,,,,,,
71130,Apollo17,Soil,Unsieved,49.51,0.04951,95.54,,,,,,,,,,
71131,Apollo17,Soil,<1mm,86.4,0.0864,96.96,,,,,,,,,,
71132,Apollo17,Soil,1-2mm,3.99,0.00399,100,,,,,,,,,,
71133,Apollo17,Soil,2-4mm,3.22,0.00322,100,,,,,,,,,,
71134,Apollo17,Soil,4-10mm,0.91,0.00091,91.65,,,,,,,,,,
71135,Apollo17,Basalt,Ilmenite,36.85,0.03685,87.87,,,,,,,,,,
71136,Apollo17,Basalt,Ilmenite,25.39,0.02539,95.88,,,,,,,,,,
71150,Apollo17,Soil,Unsieved,1.57,0.00157,7.67,,,,,,,,,,
71151,Apollo17,Soil,<1mm,57.6,0.0576,95.46,,,,,,,,,,
71152,Apollo17,Soil,1-2mm,2.6,0.0026,100,,,,,,,,,,
71153,Apollo17,Soil,2-4mm,2.36,0.00236,100,,,,,,,,,,
71154,Apollo17,Soil,4-10mm,1.37,0.00137,99.2,,,,,,,,,,
71155,Apollo17,Basalt,Ilmenite,26.15,0.02615,87.53,,,,,,,,,,
71156,Apollo17,Basalt,Ilmenite,5.42,0.00542,94.28,,,,,,,,,,
71157,Apollo17,Basalt,Ilmenite,1.47,0.00147,36.43,,,,,,,,,,
71170,Apollo17,Soil,Unsieved,16.38,0.01638,71.06,,,,,,,,,,
71175,Apollo17,Basalt,Ilmenite,207.8,0.2078,98.23,,,,,,,,,,
71500,Apollo17,Soil,Unsieved,359.5,0.3595,95.12,,,,,,,,,,
71501,Apollo17,Soil,<1mm,600.9,0.6009,80.85,,,,,,,,,,
71502,Apollo17,Soil,1-2mm,22.68,0.02268,89.33,,,,,,,,,,
71503,Apollo17,Soil,2-4mm,17.58,0.01758,84.24,,,,,,,,,,
71504,Apollo17,Soil,4-10mm,13.13,0.01313,94.88,,,,,,,,,,
71505,Apollo17,Basalt,Ilmenite,29.45,0.02945,90.9,,,,,,,,,,
71506,Apollo17,Basalt,Ilmenite,12.11,0.01211,96.61,,,,,,,,,,
71507,Apollo17,Basalt,Ilmenite,3.96,0.00396,88.59,,,,,,,,,,
71508,Apollo17,Basalt,Ilmenite,3.42,0.00342,84.14,,,,,,,,,,
71509,Apollo17,Basalt,Ilmenite,1.69,0.00169,79.88,,,,,,,,,,
71515,Apollo17,Basalt,Ilmenite,1.64,0.00164,77.37,,,,,,,,,,
71520,Apollo17,Soil,Unsieved,48.16,0.04816,60.56,,,,,,,,,,
71525,Apollo17,Basalt,Ilmenite,3.9,0.0039,90,,,,,,,,,,
71526,Apollo17,Basalt,Ilmenite,12.91,0.01291,97.44,,,,,,,,,,
71527,Apollo17,Basalt,Ilmenite,2.19,0.00219,93.14,,,,,,,,,,
71528,Apollo17,Basalt,Ilmenite,11.25,0.01125,97.07,,,,,,,,,,
71529,Apollo17,Basalt,Ilmenite,6.03,0.00603,92.37,,,,,,,,,,
71530,Apollo17,Breccia,Unclassified,0,0,0,,,,,,,,,,
71535,Apollo17,Basalt,Ilmenite,17.71,0.01771,97.29,,,,,,,,,,
71536,Apollo17,Basalt,Ilmenite,5.32,0.00532,90.04,,,,,,,,,,
71537,Apollo17,Basalt,Ilmenite,12.25,0.01225,96.16,,,,,,,,,,
71538,Apollo17,Basalt,Ilmenite,8.04,0.00804,95.9,,,,,,,,,,
71539,Apollo17,Basalt,Ilmenite,10.9,0.0109,73.27,,,,,,,,,,
71545,Apollo17,Basalt,Ilmenite,17.26,0.01726,87.01,,,,,,,,,,
